seqnames,start,end,group
chr9,133743159,133743173,COAD
chr9,133743203,133743217,COAD
chr9,133759674,133759688,COAD
chr9,133759692,133759706,COAD
chr9,133782094,133782108,COAD
chr9,133782331,133782345,COAD
chr9,133787765,133787782,COAD
chr9,133793167,133793181,COAD
chr9,133805120,133805134,COAD
chr9,133838012,133838026,COAD
chr9,133842472,133842486,COAD
chr9,133846299,133846329,COAD
chr9,133846728,133846742,COAD
chr9,133858475,133858489,COAD
chr9,133874311,133874325,COAD
chr9,133881502,133881525,COAD
chr9,133881939,133881953,COAD
chr9,133882645,133882662,COAD
chr9,133904783,133904797,COAD
chr9,133911082,133911096,COAD
chr9,133933004,133933021,COAD
chr9,133933076,133933090,COAD
chr9,133934486,133934500,COAD
chr9,133935551,133935573,COAD
chr9,133935683,133935697,COAD
chr9,133936632,133936656,COAD
chr9,133937831,133937845,COAD
chr9,133938228,133938242,COAD
chr9,133955930,133955944,COAD
chr9,133971499,133971513,COAD
chr9,133987485,133987499,COAD
chr9,133987534,133987548,COAD
chr9,133992834,133992858,COAD
chr9,133994565,133994582,COAD
chr9,134010467,134010481,COAD
chr9,134010625,134010639,COAD
chr9,134025107,134025121,COAD
chr9,134025187,134025201,COAD
chr9,134025269,134025283,COAD
chr9,134025354,134025368,COAD
chr9,134025881,134025903,COAD
chr9,134025910,134025934,COAD
chr9,134026011,134026025,COAD
chr9,134031264,134031278,COAD
chr9,134031375,134031389,COAD
chr9,134050419,134050433,COAD
chr9,134055321,134055335,COAD
chr9,134056035,134056049,COAD
chr9,134056204,134056218,COAD
chr9,134056727,134056741,COAD
chr9,134065769,134065786,COAD
chr9,134068154,134068178,COAD
chr9,134068231,134068245,COAD
chr9,134099231,134099245,COAD
chr9,134099358,134099375,COAD
chr9,134129782,134129796,COAD
chr9,134131296,134131313,COAD
chr9,134135338,134135352,COAD
chr9,134138543,134138557,COAD
chr9,134157573,134157587,COAD
chr9,134161726,134161740,COAD
chr9,134161884,134161898,COAD
chr9,134163209,134163223,COAD
chr9,134186863,134186877,COAD
chr9,134228358,134228372,COAD
chr9,134283169,134283183,COAD
chr9,134283194,134283208,COAD
chr9,134283411,134283425,COAD
chr9,134300245,134300259,COAD
chr9,134313832,134313846,COAD
chr9,134322401,134322415,COAD
chr9,134322444,134322458,COAD
chr9,134323793,134323807,COAD
chr9,134323921,134323938,COAD
chr9,134324108,134324122,COAD
chr9,134330189,134330203,COAD
chr9,134331282,134331296,COAD
chr9,134332485,134332499,COAD
chr9,134332801,134332815,COAD
chr9,134333608,134333622,COAD
chr9,134335112,134335126,COAD
chr9,134335306,134335320,COAD
chr9,134336017,134336031,COAD
chr9,134337277,134337291,COAD
chr9,134337392,134337406,COAD
chr9,134338980,134338994,COAD
chr9,134340376,134340390,COAD
chr9,134343739,134343753,COAD
chr9,134343833,134343847,COAD
chr9,134346672,134346691,COAD
chr9,134350390,134350404,COAD
chr9,134353126,134353140,COAD
chr9,134353713,134353727,COAD
chr9,134354598,134354612,COAD
chr9,134354619,134354649,COAD
chr9,134356143,134356157,COAD
chr9,134358354,134358368,COAD
chr9,134358671,134358685,COAD
chr9,134358903,134358917,COAD
chr9,134359592,134359606,COAD
chr9,134359655,134359669,COAD
chr9,134360312,134360326,COAD
chr9,134365011,134365025,COAD
chr9,134365097,134365111,COAD
chr9,134365813,134365827,COAD
chr9,134366390,134366404,COAD
chr9,134366615,134366629,COAD
chr9,134368151,134368165,COAD
chr9,134369621,134369635,COAD
chr9,134370647,134370661,COAD
chr9,134374699,134374713,COAD
chr9,134375750,134375764,COAD
chr9,134376783,134376797,COAD
chr9,134378325,134378342,COAD
chr9,134379239,134379253,COAD
chr9,134380197,134380211,COAD
chr9,134380303,134380317,COAD
chr9,134380394,134380408,COAD
chr9,134381291,134381305,COAD
chr9,134381435,134381449,COAD
chr9,134381453,134381467,COAD
chr9,134381630,134381644,COAD
chr9,134381713,134381727,COAD
chr9,134381849,134381863,COAD
chr9,134383598,134383623,COAD
chr9,134384111,134384125,COAD
chr9,134384143,134384160,COAD
chr9,134384826,134384840,COAD
chr9,134386037,134386051,COAD
chr9,134387434,134387448,COAD
chr9,134388506,134388520,COAD
chr9,134391126,134391140,COAD
chr9,134404575,134404589,COAD
chr9,134407372,134407386,COAD
chr9,134408589,134408603,COAD
chr9,134410432,134410446,COAD
chr9,134416250,134416264,COAD
chr9,134416427,134416441,COAD
chr9,134419754,134419768,COAD
chr9,134419842,134419856,COAD
chr9,134420808,134420822,COAD
chr9,134420864,134420878,COAD
chr9,134422374,134422388,COAD
chr9,134423853,134423867,COAD
chr9,134431448,134431462,COAD
chr9,134431565,134431579,COAD
chr9,134431679,134431693,COAD
chr9,134431707,134431721,COAD
chr9,134431744,134431758,COAD
chr9,134431849,134431863,COAD
chr9,134434303,134434317,COAD
chr9,134437923,134437937,COAD
chr9,134438611,134438626,COAD
chr9,134443492,134443512,COAD
chr9,134443810,134443824,COAD
chr9,134444126,134444140,COAD
chr9,134449734,134449748,COAD
chr9,134449754,134449768,COAD
chr9,134449823,134449837,COAD
chr9,134461200,134461214,COAD
chr9,134475576,134475590,COAD
chr9,134602880,134602894,COAD
chr9,134698692,134698706,COAD
chr9,134739306,134739324,COAD
chr9,134779067,134779081,COAD
chr9,134812171,134812185,COAD
chr9,134815300,134815314,COAD
chr9,134962689,134962703,COAD
chr9,134962896,134962910,COAD
chr9,135075325,135075339,COAD
chr9,135083960,135083974,COAD
chr9,135084114,135084128,COAD
chr9,135086228,135086242,COAD
chr9,135087429,135087446,COAD
chr9,135087538,135087555,COAD
chr9,135087608,135087622,COAD
chr9,135124803,135124817,COAD
chr9,135126758,135126772,COAD
chr9,135152879,135152893,COAD
chr9,135156667,135156681,COAD
chr9,135241888,135241902,COAD
chr9,135246893,135246907,COAD
chr9,135247653,135247667,COAD
chr9,135252984,135252998,COAD
chr9,135253108,135253122,COAD
chr9,135269061,135269075,COAD
chr9,135282126,135282140,COAD
chr9,135283027,135283050,COAD
chr9,135284586,135284600,COAD
chr9,135284726,135284740,COAD
chr9,135284878,135284892,COAD
chr9,135285042,135285056,COAD
chr9,135292345,135292359,COAD
chr9,135300742,135300756,COAD
chr9,135300852,135300866,COAD
chr9,135336658,135336672,COAD
chr9,135344131,135344145,COAD
chr9,135411092,135411106,COAD
chr9,135411153,135411167,COAD
chr9,135411328,135411345,COAD
chr9,135412727,135412741,COAD
chr9,135412782,135412803,COAD
chr9,135438949,135438963,COAD
chr9,135439041,135439055,COAD
chr9,135440641,135440655,COAD
chr9,135440803,135440817,COAD
chr9,135479551,135479571,COAD
chr9,135479589,135479614,COAD
chr9,135479691,135479705,COAD
chr9,135479711,135479735,COAD
chr9,135479761,135479775,COAD
chr9,135499979,135499993,COAD
chr9,135500557,135500574,COAD
chr9,135500612,135500641,COAD
chr9,135501227,135501241,COAD
chr9,135503004,135503018,COAD
chr9,135504081,135504110,COAD
chr9,135504820,135504838,COAD
chr9,135505697,135505711,COAD
chr9,135511748,135511762,COAD
chr9,135526675,135526689,COAD
chr9,135527088,135527116,COAD
chr9,135604061,135604078,COAD
chr9,135604235,135604249,COAD
chr9,135614416,135614430,COAD
chr9,135614546,135614560,COAD
chr9,135692536,135692550,COAD
chr9,135692568,135692582,COAD
chr9,135702084,135702104,COAD
chr9,135718726,135718740,COAD
chr9,135718934,135718951,COAD
chr9,135732852,135732866,COAD
chr9,135732941,135732955,COAD
chr9,135737708,135737722,COAD
chr9,135738044,135738058,COAD
chr9,135738682,135738696,COAD
chr9,135739702,135739716,COAD
chr9,135744045,135744059,COAD
chr9,135757089,135757103,COAD
chr9,135757465,135757479,COAD
chr9,135770122,135770136,COAD
chr9,135771955,135771969,COAD
chr9,135772177,135772194,COAD
chr9,135851162,135851176,COAD
chr9,135851920,135851934,COAD
chr9,135852043,135852057,COAD
chr9,135864630,135864654,COAD
chr9,135890264,135890278,COAD
chr9,135890429,135890446,COAD
chr9,135905035,135905049,COAD
chr9,135906728,135906742,COAD
chr9,135907443,135907464,COAD
chr9,135911025,135911039,COAD
chr9,135919478,135919492,COAD
chr9,135928349,135928363,COAD
chr9,135958541,135958555,COAD
chr9,135961226,135961240,COAD
chr9,135964601,135964615,COAD
chr9,135966754,135966768,COAD
chr9,135967714,135967728,COAD
chr9,135989968,135989982,COAD
chr9,135990060,135990074,COAD
chr9,135990153,135990167,COAD
chr9,135991406,135991420,COAD
chr9,135993547,135993561,COAD
chr9,135994237,135994259,COAD
chr9,135994465,135994479,COAD
chr9,135995391,135995405,COAD
chr9,136001379,136001393,COAD
chr9,136016971,136016985,COAD
chr9,136017708,136017722,COAD
chr9,136017911,136017925,COAD
chr9,136046477,136046501,COAD
chr9,136047727,136047744,COAD
chr9,136050706,136050723,COAD
chr9,136051505,136051519,COAD
chr9,136051620,136051634,COAD
chr9,136055449,136055463,COAD
chr9,136058308,136058322,COAD
chr9,136079310,136079324,COAD
chr9,136079485,136079499,COAD
chr9,136079903,136079917,COAD
chr9,136082256,136082270,COAD
chr9,136093092,136093106,COAD
chr9,136094015,136094029,COAD
chr9,136097708,136097722,COAD
chr9,136100079,136100093,COAD
chr9,136100885,136100899,COAD
chr9,136104318,136104332,COAD
chr9,136105282,136105296,COAD
chr9,136105301,136105318,COAD
chr9,136107069,136107083,COAD
chr9,136109716,136109730,COAD
chr9,136110638,136110652,COAD
chr9,136111105,136111119,COAD
chr9,136116666,136116680,COAD
chr9,136116944,136116958,COAD
chr9,136117003,136117017,COAD
chr9,136118636,136118650,COAD
chr9,136122881,136122895,COAD
chr9,136122995,136123009,COAD
chr9,136123074,136123088,COAD
chr9,136132130,136132144,COAD
chr9,136133170,136133184,COAD
chr9,136133380,136133394,COAD
chr9,136133969,136133983,COAD
chr9,136143463,136143477,COAD
chr9,136143704,136143718,COAD
chr9,136144474,136144488,COAD
chr9,136153463,136153477,COAD
chr9,136153587,136153601,COAD
chr9,136153647,136153661,COAD
chr9,136153734,136153748,COAD
chr9,136170450,136170474,COAD
chr9,136170754,136170768,COAD
chr9,136171254,136171268,COAD
chr9,136171638,136171652,COAD
chr9,136172343,136172357,COAD
chr9,136175255,136175269,COAD
chr9,136182571,136182585,COAD
chr9,136185538,136185552,COAD
chr9,136185819,136185833,COAD
chr9,136185836,136185850,COAD
chr9,136186577,136186591,COAD
chr9,136191047,136191061,COAD
chr9,136197109,136197123,COAD
chr9,136205159,136205173,COAD
chr9,136212166,136212183,COAD
chr9,136212232,136212246,COAD
chr9,136220379,136220393,COAD
chr9,136220573,136220587,COAD
chr9,136226282,136226300,COAD
chr9,136226471,136226485,COAD
chr9,136228166,136228180,COAD
chr9,136230511,136230527,COAD
chr9,136237389,136237403,COAD
chr9,136237480,136237534,COAD
chr9,136237543,136237557,COAD
chr9,136241775,136241793,COAD
chr9,136241916,136241930,COAD
chr9,136243146,136243160,COAD
chr9,136250202,136250216,COAD
chr9,136250306,136250320,COAD
chr9,136254420,136254434,COAD
chr9,136254458,136254482,COAD
chr9,136255107,136255121,COAD
chr9,136256313,136256327,COAD
chr9,136258163,136258177,COAD
chr9,136258179,136258193,COAD
chr9,136263936,136263950,COAD
chr9,136264108,136264122,COAD
chr9,136282645,136282659,COAD
chr9,136282665,136282679,COAD
chr9,136283898,136283912,COAD
chr9,136285331,136285345,COAD
chr9,136288839,136288853,COAD
chr9,136288999,136289013,COAD
chr9,136289781,136289809,COAD
chr9,136292555,136292569,COAD
chr9,136296679,136296693,COAD
chr9,136309071,136309085,COAD
chr9,136310707,136310721,COAD
chr9,136311684,136311698,COAD
chr9,136312652,136312669,COAD
chr9,136316711,136316725,COAD
chr9,136317403,136317417,COAD
chr9,136318792,136318806,COAD
chr9,136318858,136318872,COAD
chr9,136324525,136324539,COAD
chr9,136324567,136324581,COAD
chr9,136324749,136324763,COAD
chr9,136327418,136327438,COAD
chr9,136327474,136327488,COAD
chr9,136327507,136327526,COAD
chr9,136327704,136327724,COAD
chr9,136327738,136327752,COAD
chr9,136331754,136331768,COAD
chr9,136332006,136332023,COAD
chr9,136332026,136332040,COAD
chr9,136334983,136334997,COAD
chr9,136335977,136335991,COAD
chr9,136338031,136338045,COAD
chr9,136338068,136338082,COAD
chr9,136338207,136338221,COAD
chr9,136339376,136339390,COAD
chr9,136339538,136339552,COAD
chr9,136340556,136340576,COAD
chr9,136343063,136343087,COAD
chr9,136345273,136345290,COAD
chr9,136346014,136346028,COAD
chr9,136348436,136348450,COAD
chr9,136351599,136351613,COAD
chr9,136351884,136351898,COAD
chr9,136352724,136352738,COAD
chr9,136355487,136355501,COAD
chr9,136355554,136355568,COAD
chr9,136356557,136356571,COAD
chr9,136359110,136359124,COAD
chr9,136359232,136359246,COAD
chr9,136360087,136360101,COAD
chr9,136361166,136361180,COAD
chr9,136363834,136363851,COAD
chr9,136364223,136364260,COAD
chr9,136365194,136365208,COAD
chr9,136372605,136372619,COAD
chr9,136372692,136372706,COAD
chr9,136372792,136372806,COAD
chr9,136373777,136373795,COAD
chr9,136376741,136376755,COAD
chr9,136377727,136377741,COAD
chr9,136379110,136379124,COAD
chr9,136379197,136379211,COAD
chr9,136382155,136382169,COAD
chr9,136382210,136382224,COAD
chr9,136398883,136398897,COAD
chr9,136399772,136399786,COAD
chr9,136400019,136400033,COAD
chr9,136400203,136400217,COAD
chr9,136400222,136400236,COAD
chr9,136400297,136400311,COAD
chr9,136410366,136410383,COAD
chr9,136410485,136410499,COAD
chr9,136412970,136412984,COAD
chr9,136418169,136418183,COAD
chr9,136418230,136418244,COAD
chr9,136418291,136418305,COAD
chr9,136421784,136421798,COAD
chr9,136421821,136421838,COAD
chr9,136429106,136429120,COAD
chr9,136439240,136439254,COAD
chr9,136439739,136439753,COAD
chr9,136439838,136439852,COAD
chr9,136439867,136439903,COAD
chr9,136441656,136441670,COAD
chr9,136441860,136441874,COAD
chr9,136455268,136455282,COAD
chr9,136472885,136472899,COAD
chr9,136473105,136473119,COAD
chr9,136476794,136476821,COAD
chr9,136481218,136481232,COAD
chr9,136484343,136484357,COAD
chr9,136484515,136484529,COAD
chr9,136484551,136484565,COAD
chr9,136485190,136485204,COAD
chr9,136485657,136485671,COAD
chr9,136485908,136485922,COAD
chr9,136486598,136486618,COAD
chr9,136486747,136486761,COAD
chr9,136487130,136487144,COAD
chr9,136488587,136488601,COAD
chr9,136488802,136488822,COAD
chr9,136489610,136489624,COAD
chr9,136489751,136489765,COAD
chr9,136489934,136489951,COAD
chr9,136490640,136490654,COAD
chr9,136493945,136493959,COAD
chr9,136494022,136494043,COAD
chr9,136496953,136496967,COAD
chr9,136498353,136498367,COAD
chr9,136498445,136498459,COAD
chr9,136498514,136498534,COAD
chr9,136502974,136502988,COAD
chr9,136503005,136503019,COAD
chr9,136503121,136503154,COAD
chr9,136503375,136503389,COAD
chr9,136504723,136504737,COAD
chr9,136504814,136504828,COAD
chr9,136505154,136505178,COAD
chr9,136507005,136507019,COAD
chr9,136507077,136507091,COAD
chr9,136512904,136512918,COAD
chr9,136512943,136512957,COAD
chr9,136513275,136513289,COAD
chr9,136517930,136517944,COAD
chr9,136518097,136518117,COAD
chr9,136518904,136518918,COAD
chr9,136519568,136519582,COAD
chr9,136521875,136521889,COAD
chr9,136522563,136522577,COAD
chr9,136523063,136523077,COAD
chr9,136526365,136526379,COAD
chr9,136526383,136526397,COAD
chr9,136526858,136526873,COAD
chr9,136528343,136528360,COAD
chr9,136530101,136530125,COAD
chr9,136530566,136530580,COAD
chr9,136531377,136531391,COAD
chr9,136532140,136532154,COAD
chr9,136532996,136533010,COAD
chr9,136533148,136533162,COAD
chr9,136533996,136534010,COAD
chr9,136535220,136535234,COAD
chr9,136536199,136536213,COAD
chr9,136540521,136540535,COAD
chr9,136541686,136541700,COAD
chr9,136543225,136543242,COAD
chr9,136543367,136543381,COAD
chr9,136543430,136543444,COAD
chr9,136543514,136543528,COAD
chr9,136543636,136543650,COAD
chr9,136544165,136544179,COAD
chr9,136544621,136544635,COAD
chr9,136546019,136546033,COAD
chr9,136546071,136546100,COAD
chr9,136547982,136547999,COAD
chr9,136549448,136549462,COAD
chr9,136549929,136549943,COAD
chr9,136551483,136551497,COAD
chr9,136551557,136551577,COAD
chr9,136552604,136552618,COAD
chr9,136557152,136557166,COAD
chr9,136564379,136564393,COAD
chr9,136564405,136564427,COAD
chr9,136566497,136566511,COAD
chr9,136572518,136572532,COAD
chr9,136575740,136575754,COAD
chr9,136575841,136575855,COAD
chr9,136576243,136576257,COAD
chr9,136578229,136578243,COAD
chr9,136583698,136583712,COAD
chr9,136585123,136585137,COAD
chr9,136585174,136585188,COAD
chr9,136586334,136586348,COAD
chr9,136587275,136587289,COAD
chr9,136587291,136587305,COAD
chr9,136588427,136588441,COAD
chr9,136590995,136591009,COAD
chr9,136593113,136593127,COAD
chr9,136595717,136595731,COAD
chr9,136598952,136598966,COAD
chr9,136600473,136600487,COAD
chr9,136600519,136600533,COAD
chr9,136602194,136602208,COAD
chr9,136602393,136602407,COAD
chr9,136603285,136603299,COAD
chr9,136604874,136604888,COAD
chr9,136605100,136605124,COAD
chr9,136606264,136606278,COAD
chr9,136607037,136607051,COAD
chr9,136607083,136607097,COAD
chr9,136608683,136608697,COAD
chr9,136610085,136610099,COAD
chr9,136610609,136610623,COAD
chr9,136611720,136611734,COAD
chr9,136611840,136611854,COAD
chr9,136614325,136614339,COAD
chr9,136614519,136614533,COAD
chr9,136617328,136617342,COAD
chr9,136617373,136617387,COAD
chr9,136618034,136618048,COAD
chr9,136620042,136620056,COAD
chr9,136620085,136620099,COAD
chr9,136620103,136620117,COAD
chr9,136623654,136623668,COAD
chr9,136625218,136625232,COAD
chr9,136626643,136626657,COAD
chr9,136626666,136626680,COAD
chr9,136627050,136627064,COAD
chr9,136627335,136627349,COAD
chr9,136627354,136627368,COAD
chr9,136627570,136627584,COAD
chr9,136630567,136630591,COAD
chr9,136631584,136631598,COAD
chr9,136644572,136644586,COAD
chr9,136644693,136644707,COAD
chr9,136655160,136655174,COAD
chr9,136655667,136655681,COAD
chr9,136657094,136657108,COAD
chr9,136658526,136658540,COAD
chr9,136662996,136663010,COAD
chr9,136663182,136663199,COAD
chr9,136664163,136664177,COAD
chr9,136664244,136664258,COAD
chr9,136664860,136664874,COAD
chr9,136665734,136665748,COAD
chr9,136666050,136666074,COAD
chr9,136667560,136667574,COAD
chr9,136668263,136668277,COAD
chr9,136668415,136668435,COAD
chr9,136669079,136669097,COAD
chr9,136669180,136669203,COAD
chr9,136670866,136670880,COAD
chr9,136671779,136671795,COAD
chr9,136671881,136671895,COAD
chr9,136672954,136672968,COAD
chr9,136673372,136673386,COAD
chr9,136673556,136673586,COAD
chr9,136673634,136673648,COAD
chr9,136673834,136673848,COAD
chr9,136675226,136675240,COAD
chr9,136675273,136675287,COAD
chr9,136677730,136677744,COAD
chr9,136678273,136678287,COAD
chr9,136684334,136684348,COAD
chr9,136684352,136684366,COAD
chr9,136684393,136684417,COAD
chr9,136685602,136685616,COAD
chr9,136685631,136685645,COAD
chr9,136687454,136687473,COAD
chr9,136687561,136687575,COAD
chr9,136687929,136687943,COAD
chr9,136689541,136689555,COAD
chr9,136690266,136690280,COAD
chr9,136691968,136691982,COAD
chr9,136692220,136692234,COAD
chr9,136694677,136694691,COAD
chr9,136694791,136694805,COAD
chr9,136695639,136695656,COAD
chr9,136696246,136696260,COAD
chr9,136696286,136696300,COAD
chr9,136696842,136696856,COAD
chr9,136696860,136696874,COAD
chr9,136709850,136709864,COAD
chr9,136712293,136712322,COAD
chr9,136712402,136712416,COAD
chr9,136712454,136712468,COAD
chr9,136713590,136713604,COAD
chr9,136714731,136714745,COAD
chr9,136714749,136714763,COAD
chr9,136714822,136714836,COAD
chr9,136715246,136715260,COAD
chr9,136719557,136719571,COAD
chr9,136720470,136720489,COAD
chr9,136721883,136721897,COAD
chr9,136722003,136722035,COAD
chr9,136722771,136722785,COAD
