seqnames,start,end
chr7,143284893,143284907
chr7,143300016,143300030
chr7,143305647,143305661
chr7,143307655,143307669
chr7,143321909,143321923
chr7,143345687,143345689
chr7,143362857,143362871
chr7,143368032,143368046
chr7,143372215,143372229
chr7,143373562,143373583
chr7,143380326,143380340
chr7,143388873,143388891
chr7,143390014,143390028
chr7,143393818,143393834
chr7,143395285,143395305
chr7,143416748,143416762
chr7,143418617,143418631
chr7,143490893,143490907
chr7,143620229,143620243
chr7,143737215,143737229
chr7,143837416,143837434
chr7,143882940,143882964
chr7,143885403,143885420
chr7,143901753,143901767
chr7,144127905,144127919
chr7,144178472,144178486
chr7,144178580,144178594
chr7,144178660,144178674
chr7,144391965,144391979
chr7,144437785,144437802
chr7,144738896,144738913
chr7,144836103,144836117
chr7,144842516,144842530
chr7,145036795,145036812
chr7,146090240,146090254
chr7,146115987,146116001
chr7,147547322,147547336
chr7,147547472,147547486
chr7,148045664,148045678
chr7,148084236,148084253
chr7,148110295,148110309
chr7,148142836,148142850
chr7,148262892,148262923
chr7,148265149,148265163
chr7,148286348,148286362
chr7,148339293,148339307
chr7,148339407,148339421
chr7,148527787,148527801
chr7,148527822,148527836
chr7,148575778,148575792
chr7,148942029,148942049
chr7,148962873,148962887
chr7,148966937,148966961
chr7,148986286,148986300
chr7,148988667,148988681
chr7,149005938,149005962
chr7,149028150,149028164
chr7,149065966,149065983
chr7,149090845,149090859
chr7,149126364,149126391
chr7,149147366,149147390
chr7,149209756,149209770
chr7,149232129,149232143
chr7,149285144,149285158
chr7,149310393,149310407
chr7,149412724,149412741
chr7,149489578,149489592
chr7,149496378,149496392
chr7,149497861,149497886
chr7,149498997,149499011
chr7,149599095,149599109
chr7,149617042,149617056
chr7,149675126,149675140
chr7,149720629,149720643
chr7,149753840,149753854
chr7,149770905,149770908
chr7,149770911,149770919
chr7,149787698,149787712
chr7,149821119,149821133
chr7,149826702,149826713
chr7,149832929,149832943
chr7,149883583,149883597
chr7,149973215,149973229
chr7,150060677,150060702
chr7,150110592,150110606
chr7,150276281,150276295
chr7,150286305,150286319
chr7,150357973,150357987
chr7,150362025,150362039
chr7,150363616,150363630
chr7,150372569,150372586
chr7,150372598,150372612
chr7,150376427,150376441
chr7,150379438,150379452
chr7,150382309,150382323
chr7,150383992,150384006
chr7,150402847,150402861
chr7,150403843,150403857
chr7,150407626,150407652
chr7,150421227,150421241
chr7,150448861,150448875
chr7,150580059,150580073
chr7,150778893,150778917
chr7,150800557,150800571
chr7,150801750,150801764
chr7,150802474,150802488
chr7,150807073,150807087
chr7,150831094,150831108
chr7,150852462,150852476
chr7,150876054,150876068
chr7,150876926,150876940
chr7,150945291,150945308
chr7,150947419,150947433
chr7,150964854,150964865
chr7,150986229,150986243
chr7,150988670,150988684
chr7,150988856,150988870
chr7,151007711,151007725
chr7,151008879,151008896
chr7,151010664,151010678
chr7,151016079,151016093
chr7,151017545,151017559
chr7,151018313,151018327
chr7,151026131,151026148
chr7,151028277,151028291
chr7,151033119,151033133
chr7,151036571,151036585
chr7,151039520,151039534
chr7,151040462,151040476
chr7,151047081,151047095
chr7,151047212,151047226
chr7,151056859,151056873
chr7,151056948,151056965
chr7,151057938,151057952
chr7,151059481,151059495
chr7,151060008,151060022
chr7,151076137,151076148
chr7,151079601,151079617
chr7,151083475,151083489
chr7,151088632,151088650
chr7,151091555,151091569
chr7,151095289,151095303
chr7,151108630,151108644
chr7,151111228,151111242
chr7,151114460,151114474
chr7,151124110,151124124
chr7,151132833,151132847
chr7,151150632,151150646
chr7,151168388,151168402
chr7,151172696,151172713
chr7,151172758,151172772
chr7,151175909,151175923
chr7,151232633,151232647
chr7,151244480,151244494
chr7,151245519,151245533
chr7,151245625,151245639
chr7,151251925,151251954
chr7,151303603,151303630
chr7,151315235,151315249
chr7,151350451,151350465
chr7,151368203,151368217
chr7,151368295,151368311
chr7,151380286,151380300
chr7,151386979,151386993
chr7,151415974,151415988
chr7,151439918,151439932
chr7,151439958,151439964
chr7,151462064,151462078
chr7,151464263,151464277
chr7,151469519,151469533
chr7,151521577,151521591
chr7,151552429,151552443
chr7,151612912,151612926
chr7,151626613,151626627
chr7,151632474,151632489
chr7,151692862,151692876
chr7,151692945,151692959
chr7,151696923,151696937
chr7,151705797,151705811
chr7,151726270,151726284
chr7,151728090,151728104
chr7,151740174,151740188
chr7,151754259,151754273
chr7,151755197,151755211
chr7,151759719,151759737
chr7,151761496,151761510
chr7,151796676,151796690
chr7,151839829,151839843
chr7,151863586,151863600
chr7,151873805,151873819
chr7,151895960,151895974
chr7,151933440,151933454
chr7,151992516,151992530
chr7,152030288,152030302
chr7,152146166,152146190
chr7,152336956,152336970
chr7,152366992,152367006
chr7,152664812,152664826
chr7,152707116,152707130
chr7,152823562,152823576
chr7,152894546,152894560
chr7,152894563,152894579
chr7,153193233,153193247
chr7,153193330,153193344
chr7,153835343,153835357
chr7,154794365,154794379
chr7,154832757,154832771
chr7,154857475,154857489
chr7,154913888,154913902
chr7,154914143,154914157
chr7,154927710,154927727
chr7,154929319,154929333
chr7,154929539,154929553
chr7,154953172,154953186
chr7,155069983,155069997
chr7,155070107,155070134
chr7,155202284,155202298
chr7,155203515,155203529
chr7,155225862,155225876
chr7,155236580,155236594
chr7,155237505,155237519
chr7,155297915,155297929
chr7,155345046,155345060
chr7,155349668,155349682
chr7,155356865,155356883
chr7,155358391,155358417
chr7,155378074,155378088
chr7,155412832,155412850
chr7,155598916,155598930
chr7,155738838,155738852
chr7,155768505,155768519
chr7,155797129,155797145
chr7,155797968,155797982
chr7,155800355,155800369
chr7,155805740,155805754
chr7,155805831,155805845
chr7,155815411,155815435
chr7,155917135,155917149
chr7,155919859,155919873
chr7,155928830,155928844
chr7,155964652,155964670
chr7,156157016,156157030
chr7,156462481,156462495
chr7,156473663,156473677
chr7,156516307,156516321
chr7,156625828,156625842
chr7,156650229,156650243
chr7,156725501,156725515
chr7,156764250,156764264
chr7,156892546,156892560
chr7,156892627,156892644
chr7,156942823,156942837
chr7,156970323,156970337
chr7,157006747,157006761
chr7,157014038,157014052
chr7,157021475,157021489
chr7,157021492,157021506
chr7,157021550,157021564
chr7,157022938,157022952
chr7,157022967,157022981
chr7,157229046,157229060
chr7,157250795,157250809
chr7,157273726,157273740
chr7,157277255,157277269
chr7,157286437,157286451
chr7,157289699,157289713
chr7,157290298,157290315
chr7,157290343,157290357
chr7,157291576,157291590
chr7,157292990,157293004
chr7,157298595,157298613
chr7,157340287,157340304
chr7,157344263,157344277
chr7,157344301,157344315
chr7,157355717,157355731
chr7,157357712,157357726
chr7,157358420,157358434
chr7,157387375,157387389
chr7,157396638,157396652
chr7,157397165,157397179
chr7,157406136,157406150
chr7,157411685,157411702
chr7,157425430,157425444
chr7,157425530,157425544
chr7,157425549,157425573
chr7,157576485,157576499
chr7,157612929,157612943
chr7,157676211,157676225
chr7,157676986,157677000
chr7,157991575,157991589
chr7,158001930,158001944
chr7,158017355,158017369
chr7,158028627,158028641
chr7,158028784,158028798
chr7,158111379,158111399
chr7,158326276,158326290
chr7,158377870,158377884
chr7,158395204,158395218
chr7,158408124,158408138
chr7,158496033,158496057
chr7,158526170,158526184
chr7,158567243,158567257
chr7,158572390,158572404
chr7,158585839,158585853
chr7,158647383,158647397
chr7,158696248,158696262
chr7,158703107,158703121
chr7,158704794,158704808
chr7,158705104,158705118
chr7,158707377,158707391
chr7,158712449,158712463
chr7,158740138,158740152
chr7,158782927,158782941
chr7,158817115,158817129
chr7,158828779,158828793
chr7,158828815,158828829
chr7,158829555,158829569
chr7,158829604,158829618
chr7,158829863,158829877
chr7,158831461,158831475
chr7,158831576,158831590
chr7,158862239,158862253
chr7,158957926,158957940
chr7,158973662,158973676
chr7,158977228,158977242
chr7,159037224,159037238
chr7,159042179,159042193
chr7,159104514,159104528
chr7,159115808,159115822
chr7,159141746,159141760
chr7,159197377,159197391
chr7,159331621,159331638
chr14,20280472,20280486
chr14,20280590,20280609
chr14,20306005,20306019
chr14,20429051,20429065
chr14,20531155,20531172
chr14,20606474,20606488
chr14,20609500,20609514
chr14,20613550,20613564
chr14,20657593,20657607
chr14,20657764,20657778
chr14,20663154,20663168
chr14,20682851,20682865
chr14,20691206,20691220
chr14,20697914,20697928
chr14,20758620,20758637
chr14,20780699,20780713
chr14,20801906,20801935
chr14,20802734,20802748
chr14,20855797,20855811
chr14,20855866,20855880
chr14,20857823,20857837
chr14,20873795,20873812
chr14,20961344,20961358
chr14,20961406,20961420
chr14,20971574,20971588
chr14,20988718,20988732
chr14,21014862,21014876
chr14,21015023,21015037
chr14,21025017,21025031
chr14,21025103,21025117
chr14,21040268,21040282
chr14,21067101,21067115
chr14,21068610,21068624
chr14,21090443,21090457
chr14,21094281,21094295
chr14,21107018,21107042
chr14,21192144,21192158
chr14,21271815,21271829
chr14,21301007,21301033
chr14,21526293,21526307
chr14,21557780,21557797
chr14,21719928,21719942
chr14,21734659,21734673
chr14,21748991,21749005
chr14,21868632,21868646
chr14,21913943,21913957
chr14,21918025,21918039
chr14,22100371,22100388
chr14,22100425,22100439
chr14,22113581,22113598
chr14,22201077,22201091
chr14,22201194,22201208
chr14,22269087,22269101
chr14,22314376,22314390
chr14,22319956,22319970
chr14,22387588,22387602
chr14,22392019,22392033
chr14,22471695,22471719
chr14,22471737,22471751
chr14,22473164,22473178
chr14,22557347,22557364
chr14,22558785,22558803
chr14,22559758,22559772
chr14,22570560,22570574
chr14,22593441,22593455
chr14,22598197,22598211
chr14,22598214,22598228
chr14,22598980,22599000
chr14,22614373,22614387
chr14,22686421,22686435
chr14,22713264,22713278
chr14,22713326,22713340
chr14,22777628,22777642
chr14,22819827,22819841
chr14,22822782,22822799
chr14,22822877,22822891
chr14,22822965,22822985
chr14,22853608,22853626
chr14,22875144,22875158
chr14,22883118,22883132
chr14,22886979,22886993
chr14,22887175,22887189
chr14,22900392,22900406
chr14,22930537,22930551
chr14,22930730,22930744
chr14,22973745,22973759
chr14,22980758,22980775
chr14,22980850,22980864
chr14,22983276,22983290
chr14,22983465,22983479
chr14,22986744,22986758
chr14,22994892,22994906
chr14,22998055,22998069
chr14,23010173,23010187
chr14,23115142,23115156
chr14,23120936,23120950
chr14,23121004,23121018
chr14,23121701,23121715
chr14,23182816,23182830
chr14,23187244,23187258
chr14,23265265,23265279
chr14,23286111,23286125
chr14,23286348,23286362
chr14,23295161,23295185
chr14,23299870,23299884
chr14,23328207,23328221
chr14,23380114,23380128
chr14,23478478,23478495
chr14,23539779,23539793
chr14,23551108,23551122
chr14,23559448,23559462
chr14,23559651,23559665
chr14,23562903,23562917
chr14,23566950,23566964
chr14,23567838,23567852
chr14,23568914,23568940
chr14,23589096,23589110
chr14,23589158,23589172
chr14,23632116,23632130
chr14,23666073,23666087
chr14,23727717,23727731
chr14,23776313,23776327
chr14,23776486,23776500
chr14,23929944,23929958
chr14,23953538,23953552
chr14,23955130,23955144
chr14,23955239,23955253
chr14,23988682,23988696
chr14,23990277,23990291
chr14,23990386,23990400
chr14,24007054,24007068
chr14,24014121,24014135
chr14,24034724,24034738
chr14,24036229,24036243
chr14,24037838,24037852
chr14,24037947,24037961
chr14,24052611,24052625
chr14,24058453,24058467
chr14,24072508,24072522
chr14,24075152,24075166
chr14,24090698,24090715
chr14,24090746,24090760
chr14,24095723,24095737
chr14,24108987,24109001
chr14,24123564,24123578
chr14,24132464,24132482
chr14,24161155,24161173
chr14,24213373,24213387
chr14,24213461,24213475
chr14,24213545,24213560
chr14,24214219,24214233
chr14,24216098,24216112
chr14,24252060,24252074
chr14,24271463,24271480
chr14,24279793,24279807
chr14,24297023,24297037
chr14,24297787,24297801
chr14,24298908,24298922
chr14,24311083,24311097
chr14,24311140,24311154
chr14,24328095,24328109
chr14,24332679,24332693
chr14,24333786,24333810
chr14,24365832,24365846
chr14,24368665,24368679
chr14,24368854,24368874
chr14,24370487,24370515
chr14,24374263,24374277
chr14,24377853,24377867
chr14,24394444,24394458
chr14,24399133,24399147
chr14,24428921,24428935
chr14,24431936,24431950
chr14,24436128,24436142
chr14,24436889,24436903
chr14,24481736,24481750
chr14,24526496,24526505
chr14,24595382,24595396
chr14,24595511,24595525
chr14,24605537,24605551
chr14,24605574,24605588
chr14,24679091,24679105
chr14,24710587,24710601
chr14,24735090,24735104
chr14,25043079,25043093
chr14,25092361,25092375
chr14,25132997,25133014
chr14,25238078,25238095
chr14,25308458,25308472
chr14,25308584,25308598
chr14,25370124,25370138
chr14,25538034,25538052
chr14,25833910,25833924
chr14,25857440,25857459
chr14,26163899,26163913
chr14,26984740,26984754
chr14,27528498,27528512
chr14,27996055,27996069
chr14,28375493,28375509
chr14,28609412,28609426
chr14,28751637,28751651
chr14,30005308,30005322
chr14,30270856,30270870
chr14,30293370,30293384
chr14,30363531,30363545
chr14,30363648,30363662
chr14,30375485,30375502
chr14,30474243,30474257
chr14,30559104,30559118
chr14,30562465,30562479
chr14,30656355,30656369
chr14,30690697,30690725
chr14,30874409,30874434
chr14,30980308,30980322
chr14,31082178,31082192
chr14,31251715,31251729
chr14,31356163,31356177
chr14,31457517,31457535
chr14,31493030,31493044
chr14,31561484,31561498
chr14,31677843,31677857
chr14,31865553,31865567
chr14,31894442,31894456
chr14,31934865,31934879
chr14,31944292,31944306
chr14,32073769,32073798
chr14,32252266,32252280
chr14,32255031,32255045
chr14,32560451,32560465
chr14,32576275,32576289
chr14,32588639,32588656
chr14,32711262,32711279
chr14,33475844,33475860
chr14,33584883,33584897
chr14,33676199,33676217
chr14,33676291,33676305
chr14,33792856,33792874
chr14,33839793,33839807
chr14,33839909,33839923
chr14,33849386,33849400
chr14,33915199,33915213
chr14,34012600,34012614
chr14,34031746,34031760
chr14,34139309,34139323
chr14,34140196,34140210
chr14,34228186,34228200
chr14,34229052,34229066
chr14,34254762,34254776
chr14,34301323,34301337
chr14,34323135,34323149
chr14,34324536,34324550
chr14,34331824,34331838
chr14,34365480,34365494
chr14,34462317,34462344
chr14,34462504,34462518
chr14,34462523,34462537
chr14,34498970,34498984
chr14,34500522,34500536
chr14,34522657,34522671
chr14,34693278,34693292
chr14,34714657,34714671
chr14,34723143,34723157
chr14,35079775,35079789
chr14,35292281,35292300
chr14,35337052,35337066
chr14,35354564,35354575
chr14,35369899,35369913
chr14,35377796,35377810
chr14,35384804,35384818
chr14,35390824,35390838
chr14,35407102,35407116
chr14,35413438,35413452
chr14,35422565,35422579
chr14,35670063,35670077
chr14,35814577,35814601
chr14,35824544,35824558
chr14,35824650,35824664
chr14,35824667,35824681
chr14,35824761,35824775
chr14,35878631,35878645
chr14,35883856,35883870
chr14,36070636,36070650
chr14,36207753,36207767
chr14,36320641,36320655
chr14,36374217,36374231
chr14,36605102,36605116
chr14,36647263,36647277
chr14,36648117,36648131
chr14,36656031,36656045
chr14,36656705,36656719
chr14,36773209,36773223
chr14,36942401,36942418
chr14,37230776,37230790
chr14,37233078,37233092
chr14,37246526,37246540
chr14,37565761,37565775
chr14,37591815,37591829
chr14,37592829,37592849
chr14,37592856,37592870
chr14,37594347,37594361
chr14,37874820,37874844
chr14,37903774,37903788
chr14,38722024,38722038
chr14,38809011,38809025
chr14,38809135,38809152
chr14,38867740,38867754
chr14,39017721,39017735
chr14,39034885,39034899
chr14,39103166,39103180
chr14,39107729,39107743
chr14,39109654,39109668
chr14,39204239,39204256
chr14,39339175,39339189
chr14,39339216,39339230
chr14,40417972,40417986
chr14,41449126,41449140
chr14,42215299,42215313
chr14,43370809,43370828
chr14,43539403,43539417
chr14,43651946,43651960
chr14,43898903,43898917
chr14,43903419,43903433
chr14,43938889,43938903
chr14,43939062,43939076
chr14,44149739,44149753
chr14,44453636,44453650
chr14,45083984,45083998
chr14,45134510,45134528
chr14,45202085,45202099
chr14,45426867,45426881
chr14,45551328,45551347
chr14,45610473,45610487
chr14,46490610,46490624
chr14,47278427,47278441
chr14,48575843,48575858
chr14,48575981,48575995
chr14,49173951,49173965
chr14,49461978,49461992
chr14,49497930,49497944
chr14,49505335,49505349
chr14,49587012,49587026
chr14,49598955,49598969
chr14,49599760,49599774
chr14,49633875,49633899
chr14,49693065,49693079
chr14,49853912,49853926
chr14,49853982,49853999
chr14,49865545,49865559
chr14,49880705,49880719
chr14,49952031,49952045
chr14,49953271,49953285
chr14,49991753,49991767
chr14,49997838,49997852
chr14,50001326,50001340
chr14,50003419,50003436
chr14,50011242,50011256
chr14,50033745,50033772
chr14,50039011,50039025
chr14,50105142,50105162
